source_text,target_text,source_lang,target_lang,origin,model_id,prompt_version,created_at,term,context,doc_type,raw_output
"I test di laboratorio hanno confermato che i nostri nuovi infissi, installati secondo le specifiche indicate, garantiscono una resistenza al fuoco di almeno 30 minuti, in conformità con la norma UNI EN 1634-1.","Les essais en laboratoire ont confirmé que nos nouveaux châssis, installés conformément aux spécifications indiquées, garantissent une résistance au feu d'au moins 30 minutes, conformément à la norme UNI EN 1634-1.",ita_Latn,fra_Latn,glossary,ollama/gemma3:27b,json_v1,2026-05-02T08:46:03.566133+00:00,resistenza al fuoco,performance,an installation manual,"```json
{
  ""source_text"": ""I test di laboratorio hanno confermato che i nostri nuovi infissi, installati secondo le specifiche indicate, garantiscono una resistenza al fuoco di almeno 30 minuti, in conformità con la norma UNI EN 1634-1."",
  ""target_text_en"": ""Laboratory tests have confirmed that our new window frames, when installed according to the specified instructions, guarantee a fire resistance of at least 30 minutes, in compliance with the UNI EN 1634-1 standard."",
  ""target_text_fr"": ""Les essais en laboratoire ont confirmé que nos nouveaux châssis, installés conformément aux spécifications indiquées, garantissent une résistance au feu d'au moins 30 minutes, conformément à la norme UNI EN 1634-1."",
  ""target_text_es"": ""Las pruebas de laboratorio han confirmado que nuestros nuevos marcos de ventana, instalados según las especificaciones indicadas, garantizan una resistencia al fuego de al menos 30 minutos, en cumplimiento con la norma UNI EN 1634-1.""
}
```"
"I test di laboratorio hanno confermato che i nostri nuovi infissi, installati secondo le specifiche indicate, garantiscono una resistenza al fuoco di almeno 30 minuti, in conformità con la norma UNI EN 1634-1.","Las pruebas de laboratorio han confirmado que nuestros nuevos marcos de ventana, instalados según las especificaciones indicadas, garantizan una resistencia al fuego de al menos 30 minutos, en cumplimiento con la norma UNI EN 1634-1.",ita_Latn,spa_Latn,glossary,ollama/gemma3:27b,json_v1,2026-05-02T08:46:03.566133+00:00,resistenza al fuoco,performance,an installation manual,"```json
{
  ""source_text"": ""I test di laboratorio hanno confermato che i nostri nuovi infissi, installati secondo le specifiche indicate, garantiscono una resistenza al fuoco di almeno 30 minuti, in conformità con la norma UNI EN 1634-1."",
  ""target_text_en"": ""Laboratory tests have confirmed that our new window frames, when installed according to the specified instructions, guarantee a fire resistance of at least 30 minutes, in compliance with the UNI EN 1634-1 standard."",
  ""target_text_fr"": ""Les essais en laboratoire ont confirmé que nos nouveaux châssis, installés conformément aux spécifications indiquées, garantissent une résistance au feu d'au moins 30 minutes, conformément à la norme UNI EN 1634-1."",
  ""target_text_es"": ""Las pruebas de laboratorio han confirmado que nuestros nuevos marcos de ventana, instalados según las especificaciones indicadas, garantizan una resistencia al fuego de al menos 30 minutos, en cumplimiento con la norma UNI EN 1634-1.""
}
```"
"Per garantire un'efficace barriera termica e acustica, assicurarsi che il materiale isolante venga applicato in modo uniforme e senza interruzioni tra il telaio della finestra e la muratura esistente.","To ensure an effective thermal and acoustic barrier, make sure the insulating material is applied uniformly and without interruptions between the window frame and the existing masonry.",ita_Latn,eng_Latn,glossary,ollama/gemma3:27b,json_v1,2026-05-02T08:46:03.566133+00:00,materiale isolante,insulation,an installation manual,"```json
{
  ""source_text"": ""Per garantire un'efficace barriera termica e acustica, assicurarsi che il materiale isolante venga applicato in modo uniforme e senza interruzioni tra il telaio della finestra e la muratura esistente."",
  ""target_text_en"": ""To ensure an effective thermal and acoustic barrier, make sure the insulating material is applied uniformly and without interruptions between the window frame and the existing masonry."",
  ""target_text_fr"": ""Afin de garantir une barrière thermique et acoustique efficace, assurez-vous que le matériau isolant est appliqué de manière uniforme et sans interruption entre le cadre de la fenêtre et la maçonnerie existante."",
  ""target_text_es"": ""Para garantizar una barrera térmica y acústica eficaz, asegúrese de que el material aislante se aplique de manera uniforme y sin interrupciones entre el marco de la ventana y la mampostería existente.""
}
```"
"Per garantire un'efficace barriera termica e acustica, assicurarsi che il materiale isolante venga applicato in modo uniforme e senza interruzioni tra il telaio della finestra e la muratura esistente.","Afin de garantir une barrière thermique et acoustique efficace, assurez-vous que le matériau isolant est appliqué de manière uniforme et sans interruption entre le cadre de la fenêtre et la maçonnerie existante.",ita_Latn,fra_Latn,glossary,ollama/gemma3:27b,json_v1,2026-05-02T08:46:03.566133+00:00,materiale isolante,insulation,an installation manual,"```json
{
  ""source_text"": ""Per garantire un'efficace barriera termica e acustica, assicurarsi che il materiale isolante venga applicato in modo uniforme e senza interruzioni tra il telaio della finestra e la muratura esistente."",
  ""target_text_en"": ""To ensure an effective thermal and acoustic barrier, make sure the insulating material is applied uniformly and without interruptions between the window frame and the existing masonry."",
  ""target_text_fr"": ""Afin de garantir une barrière thermique et acoustique efficace, assurez-vous que le matériau isolant est appliqué de manière uniforme et sans interruption entre le cadre de la fenêtre et la maçonnerie existante."",
  ""target_text_es"": ""Para garantizar una barrera térmica y acústica eficaz, asegúrese de que el material aislante se aplique de manera uniforme y sin interrupciones entre el marco de la ventana y la mampostería existente.""
}
```"
"Per garantire un'efficace barriera termica e acustica, assicurarsi che il materiale isolante venga applicato in modo uniforme e senza interruzioni tra il telaio della finestra e la muratura esistente.","Para garantizar una barrera térmica y acústica eficaz, asegúrese de que el material aislante se aplique de manera uniforme y sin interrupciones entre el marco de la ventana y la mampostería existente.",ita_Latn,spa_Latn,glossary,ollama/gemma3:27b,json_v1,2026-05-02T08:46:03.566133+00:00,materiale isolante,insulation,an installation manual,"```json
{
  ""source_text"": ""Per garantire un'efficace barriera termica e acustica, assicurarsi che il materiale isolante venga applicato in modo uniforme e senza interruzioni tra il telaio della finestra e la muratura esistente."",
  ""target_text_en"": ""To ensure an effective thermal and acoustic barrier, make sure the insulating material is applied uniformly and without interruptions between the window frame and the existing masonry."",
  ""target_text_fr"": ""Afin de garantir une barrière thermique et acoustique efficace, assurez-vous que le matériau isolant est appliqué de manière uniforme et sans interruption entre le cadre de la fenêtre et la maçonnerie existante."",
  ""target_text_es"": ""Para garantizar una barrera térmica y acústica eficaz, asegúrese de que el material aislante se aplique de manera uniforme y sin interrupciones entre el marco de la ventana y la mampostería existente.""
}
```"
"Prima di procedere con l'installazione del telaio, verificare attentamente che le dimensioni del profilo corrispondano alle misure indicate nel progetto esecutivo e alle tolleranze specificate nella norma UNI EN 14351-1.","Before proceeding with the frame installation, carefully verify that the profile dimensions correspond to the measurements indicated in the executive design and the tolerances specified in UNI EN 14351-1 standard.",ita_Latn,eng_Latn,glossary,ollama/gemma3:27b,json_v1,2026-05-02T08:46:03.566133+00:00,dimensioni del profilo,window_frame,an installation manual,"```json
{
  ""source_text"": ""Prima di procedere con l'installazione del telaio, verificare attentamente che le dimensioni del profilo corrispondano alle misure indicate nel progetto esecutivo e alle tolleranze specificate nella norma UNI EN 14351-1."",
  ""target_text_en"": ""Before proceeding with the frame installation, carefully verify that the profile dimensions correspond to the measurements indicated in the executive design and the tolerances specified in UNI EN 14351-1 standard."",
  ""target_text_fr"": ""Avant de procéder à l'installation du châssis, vérifiez attentivement que les dimensions du profilé correspondent aux mesures indiquées dans le plan d'exécution et aux tolérances spécifiées dans la norme UNI EN 14351-1."",
  ""target_text_es"": ""Antes de proceder con la instalación del marco, verifique cuidadosamente que las dimensiones del perfil coincidan con las medidas indicadas en el proyecto ejecutivo y las tolerancias especificadas en la norma UNI EN 14351-1.""
}
```"
"Prima di procedere con l'installazione del telaio, verificare attentamente che le dimensioni del profilo corrispondano alle misure indicate nel progetto esecutivo e alle tolleranze specificate nella norma UNI EN 14351-1.","Avant de procéder à l'installation du châssis, vérifiez attentivement que les dimensions du profilé correspondent aux mesures indiquées dans le plan d'exécution et aux tolérances spécifiées dans la norme UNI EN 14351-1.",ita_Latn,fra_Latn,glossary,ollama/gemma3:27b,json_v1,2026-05-02T08:46:03.566133+00:00,dimensioni del profilo,window_frame,an installation manual,"```json
{
  ""source_text"": ""Prima di procedere con l'installazione del telaio, verificare attentamente che le dimensioni del profilo corrispondano alle misure indicate nel progetto esecutivo e alle tolleranze specificate nella norma UNI EN 14351-1."",
  ""target_text_en"": ""Before proceeding with the frame installation, carefully verify that the profile dimensions correspond to the measurements indicated in the executive design and the tolerances specified in UNI EN 14351-1 standard."",
  ""target_text_fr"": ""Avant de procéder à l'installation du châssis, vérifiez attentivement que les dimensions du profilé correspondent aux mesures indiquées dans le plan d'exécution et aux tolérances spécifiées dans la norme UNI EN 14351-1."",
  ""target_text_es"": ""Antes de proceder con la instalación del marco, verifique cuidadosamente que las dimensiones del perfil coincidan con las medidas indicadas en el proyecto ejecutivo y las tolerancias especificadas en la norma UNI EN 14351-1.""
}
```"
"Prima di procedere con l'installazione del telaio, verificare attentamente che le dimensioni del profilo corrispondano alle misure indicate nel progetto esecutivo e alle tolleranze specificate nella norma UNI EN 14351-1.","Antes de proceder con la instalación del marco, verifique cuidadosamente que las dimensiones del perfil coincidan con las medidas indicadas en el proyecto ejecutivo y las tolerancias especificadas en la norma UNI EN 14351-1.",ita_Latn,spa_Latn,glossary,ollama/gemma3:27b,json_v1,2026-05-02T08:46:03.566133+00:00,dimensioni del profilo,window_frame,an installation manual,"```json
{
  ""source_text"": ""Prima di procedere con l'installazione del telaio, verificare attentamente che le dimensioni del profilo corrispondano alle misure indicate nel progetto esecutivo e alle tolleranze specificate nella norma UNI EN 14351-1."",
  ""target_text_en"": ""Before proceeding with the frame installation, carefully verify that the profile dimensions correspond to the measurements indicated in the executive design and the tolerances specified in UNI EN 14351-1 standard."",
  ""target_text_fr"": ""Avant de procéder à l'installation du châssis, vérifiez attentivement que les dimensions du profilé correspondent aux mesures indiquées dans le plan d'exécution et aux tolérances spécifiées dans la norme UNI EN 14351-1."",
  ""target_text_es"": ""Antes de proceder con la instalación del marco, verifique cuidadosamente que las dimensiones del perfil coincidan con las medidas indicadas en el proyecto ejecutivo y las tolerancias especificadas en la norma UNI EN 14351-1.""
}
```"
"Al fine di garantire la conformità alle normative vigenti, la prestazione acustica di ogni finestra installata deve essere verificata tramite test specifici e documentata nel rapporto di collaudo allegato.","In order to ensure compliance with current regulations, the acoustic performance of each installed window must be verified through specific tests and documented in the attached test report.",ita_Latn,eng_Latn,glossary,ollama/gemma3:27b,json_v1,2026-05-02T08:46:03.566133+00:00,prestazione acustica,performance,an installation manual,"```json
{
  ""source_text"": ""Al fine di garantire la conformità alle normative vigenti, la prestazione acustica di ogni finestra installata deve essere verificata tramite test specifici e documentata nel rapporto di collaudo allegato."",
  ""target_text_en"": ""In order to ensure compliance with current regulations, the acoustic performance of each installed window must be verified through specific tests and documented in the attached test report."",
  ""target_text_fr"": ""Afin de garantir la conformité aux réglementations en vigueur, la performance acoustique de chaque fenêtre installée doit être vérifiée par des tests spécifiques et documentée dans le rapport d'essai joint."",
  ""target_text_es"": ""Para garantizar el cumplimiento de las normativas vigentes, el rendimiento acústico de cada ventana instalada debe verificarse mediante pruebas específicas y documentarse en el informe de pruebas adjunto.""
}
```"
"Al fine di garantire la conformità alle normative vigenti, la prestazione acustica di ogni finestra installata deve essere verificata tramite test specifici e documentata nel rapporto di collaudo allegato.","Afin de garantir la conformité aux réglementations en vigueur, la performance acoustique de chaque fenêtre installée doit être vérifiée par des tests spécifiques et documentée dans le rapport d'essai joint.",ita_Latn,fra_Latn,glossary,ollama/gemma3:27b,json_v1,2026-05-02T08:46:03.566133+00:00,prestazione acustica,performance,an installation manual,"```json
{
  ""source_text"": ""Al fine di garantire la conformità alle normative vigenti, la prestazione acustica di ogni finestra installata deve essere verificata tramite test specifici e documentata nel rapporto di collaudo allegato."",
  ""target_text_en"": ""In order to ensure compliance with current regulations, the acoustic performance of each installed window must be verified through specific tests and documented in the attached test report."",
  ""target_text_fr"": ""Afin de garantir la conformité aux réglementations en vigueur, la performance acoustique de chaque fenêtre installée doit être vérifiée par des tests spécifiques et documentée dans le rapport d'essai joint."",
  ""target_text_es"": ""Para garantizar el cumplimiento de las normativas vigentes, el rendimiento acústico de cada ventana instalada debe verificarse mediante pruebas específicas y documentarse en el informe de pruebas adjunto.""
}
```"
"Al fine di garantire la conformità alle normative vigenti, la prestazione acustica di ogni finestra installata deve essere verificata tramite test specifici e documentata nel rapporto di collaudo allegato.","Para garantizar el cumplimiento de las normativas vigentes, el rendimiento acústico de cada ventana instalada debe verificarse mediante pruebas específicas y documentarse en el informe de pruebas adjunto.",ita_Latn,spa_Latn,glossary,ollama/gemma3:27b,json_v1,2026-05-02T08:46:03.566133+00:00,prestazione acustica,performance,an installation manual,"```json
{
  ""source_text"": ""Al fine di garantire la conformità alle normative vigenti, la prestazione acustica di ogni finestra installata deve essere verificata tramite test specifici e documentata nel rapporto di collaudo allegato."",
  ""target_text_en"": ""In order to ensure compliance with current regulations, the acoustic performance of each installed window must be verified through specific tests and documented in the attached test report."",
  ""target_text_fr"": ""Afin de garantir la conformité aux réglementations en vigueur, la performance acoustique de chaque fenêtre installée doit être vérifiée par des tests spécifiques et documentée dans le rapport d'essai joint."",
  ""target_text_es"": ""Para garantizar el cumplimiento de las normativas vigentes, el rendimiento acústico de cada ventana instalada debe verificarse mediante pruebas específicas y documentarse en el informe de pruebas adjunto.""
}
```"
"Per garantire una tenuta stagna ottimale, applicare uniformemente il sigillante per giunti lungo tutti i perimetri del telaio, assicurandosi di riempire completamente gli interstizi tra il profilo in PVC e la muratura.","To ensure optimal watertight sealing, apply the joint sealant uniformly along all frame perimeters, making sure to completely fill the gaps between the PVC profile and the masonry.",ita_Latn,eng_Latn,glossary,ollama/gemma3:27b,json_v1,2026-05-02T08:46:03.566133+00:00,sigillante per giunti,sealing,an installation manual,"```json
{
  ""source_text"": ""Per garantire una tenuta stagna ottimale, applicare uniformemente il sigillante per giunti lungo tutti i perimetri del telaio, assicurandosi di riempire completamente gli interstizi tra il profilo in PVC e la muratura."",
  ""target_text_en"": ""To ensure optimal watertight sealing, apply the joint sealant uniformly along all frame perimeters, making sure to completely fill the gaps between the PVC profile and the masonry."",
  ""target_text_fr"": ""Afin de garantir une étanchéité optimale, appliquer uniformément le mastic pour joints sur tous les pourtours du cadre, en veillant à remplir complètement les interstices entre le profil en PVC et la maçonnerie."",
  ""target_text_es"": ""Para garantizar un sellado hermético óptimo, aplique uniformemente el sellador para juntas a lo largo de todo el perímetro del marco, asegurándose de rellenar completamente los espacios entre el perfil de PVC y la albañilería.""
}
```"
"Per garantire una tenuta stagna ottimale, applicare uniformemente il sigillante per giunti lungo tutti i perimetri del telaio, assicurandosi di riempire completamente gli interstizi tra il profilo in PVC e la muratura.","Afin de garantir une étanchéité optimale, appliquer uniformément le mastic pour joints sur tous les pourtours du cadre, en veillant à remplir complètement les interstices entre le profil en PVC et la maçonnerie.",ita_Latn,fra_Latn,glossary,ollama/gemma3:27b,json_v1,2026-05-02T08:46:03.566133+00:00,sigillante per giunti,sealing,an installation manual,"```json
{
  ""source_text"": ""Per garantire una tenuta stagna ottimale, applicare uniformemente il sigillante per giunti lungo tutti i perimetri del telaio, assicurandosi di riempire completamente gli interstizi tra il profilo in PVC e la muratura."",
  ""target_text_en"": ""To ensure optimal watertight sealing, apply the joint sealant uniformly along all frame perimeters, making sure to completely fill the gaps between the PVC profile and the masonry."",
  ""target_text_fr"": ""Afin de garantir une étanchéité optimale, appliquer uniformément le mastic pour joints sur tous les pourtours du cadre, en veillant à remplir complètement les interstices entre le profil en PVC et la maçonnerie."",
  ""target_text_es"": ""Para garantizar un sellado hermético óptimo, aplique uniformemente el sellador para juntas a lo largo de todo el perímetro del marco, asegurándose de rellenar completamente los espacios entre el perfil de PVC y la albañilería.""
}
```"
