source_text,target_text,source_lang,target_lang,origin,model_id,prompt_version,created_at,term,context,doc_type,raw_output
Applicare il nastro adesivo di sigillatura lungo il bordo inferiore del telaio prima dell'installazione della finestra per garantire un'adeguata tenuta contro l'acqua.,Appliquer la bande adhésive d'étanchéité le long du bord inférieur du cadre avant l'installation de la fenêtre pour garantir une étanchéité adéquate à l'eau.,ita_Latn,fra_Latn,glossary,ollama/mistral-nemo,json_v1,2026-05-02T08:31:51.945260+00:00,nastro adesivo di sigillatura,sealing,an installation manual,"{
  ""source_text"": ""Applicare il nastro adesivo di sigillatura lungo il bordo inferiore del telaio prima dell'installazione della finestra per garantire un'adeguata tenuta contro l'acqua."",
  ""target_text_en"": ""Apply the sealing adhesive tape along the bottom edge of the frame before installing the window to ensure adequate waterproofing."",
  ""target_text_fr"": ""Appliquer la bande adhésive d'étanchéité le long du bord inférieur du cadre avant l'installation de la fenêtre pour garantir une étanchéité adéquate à l'eau."",
  ""target_text_es"": ""Aplicar la cinta adhesiva de sellado a lo largo del borde inferior del marco antes de instalar la ventana para garantizar una estanqueidad adecuada contra el agua.""
}"
Applicare il nastro adesivo di sigillatura lungo il bordo inferiore del telaio prima dell'installazione della finestra per garantire un'adeguata tenuta contro l'acqua.,Aplicar la cinta adhesiva de sellado a lo largo del borde inferior del marco antes de instalar la ventana para garantizar una estanqueidad adecuada contra el agua.,ita_Latn,spa_Latn,glossary,ollama/mistral-nemo,json_v1,2026-05-02T08:31:51.945260+00:00,nastro adesivo di sigillatura,sealing,an installation manual,"{
  ""source_text"": ""Applicare il nastro adesivo di sigillatura lungo il bordo inferiore del telaio prima dell'installazione della finestra per garantire un'adeguata tenuta contro l'acqua."",
  ""target_text_en"": ""Apply the sealing adhesive tape along the bottom edge of the frame before installing the window to ensure adequate waterproofing."",
  ""target_text_fr"": ""Appliquer la bande adhésive d'étanchéité le long du bord inférieur du cadre avant l'installation de la fenêtre pour garantir une étanchéité adéquate à l'eau."",
  ""target_text_es"": ""Aplicar la cinta adhesiva de sellado a lo largo del borde inferior del marco antes de instalar la ventana para garantizar una estanqueidad adecuada contra el agua.""
}"
"Per ottenere un'isolazione termica e acustica ottimale, è necessario utilizzare il materiale isolante fornito nel kit.","To achieve optimal thermal and acoustic insulation, it is necessary to use the insulating material provided in the kit.",ita_Latn,eng_Latn,glossary,ollama/mistral-nemo,json_v1,2026-05-02T08:31:51.945260+00:00,materiale isolante,insulation,an installation manual,"{
  ""source_text"": ""Per ottenere un'isolazione termica e acustica ottimale, è necessario utilizzare il materiale isolante fornito nel kit."",
  ""target_text_en"": ""To achieve optimal thermal and acoustic insulation, it is necessary to use the insulating material provided in the kit."",
  ""target_text_fr"": ""Pour obtenir une isolation thermique et acoustique optimale, il est nécessaire d'utiliser le matériau isolant fourni dans le kit."",
  ""target_text_es"": ""Para lograr una aislación térmica y acústica óptima, es necesario utilizar el material aislante proporcionado en el kit.""
}"
"Per ottenere un'isolazione termica e acustica ottimale, è necessario utilizzare il materiale isolante fornito nel kit.","Pour obtenir une isolation thermique et acoustique optimale, il est nécessaire d'utiliser le matériau isolant fourni dans le kit.",ita_Latn,fra_Latn,glossary,ollama/mistral-nemo,json_v1,2026-05-02T08:31:51.945260+00:00,materiale isolante,insulation,an installation manual,"{
  ""source_text"": ""Per ottenere un'isolazione termica e acustica ottimale, è necessario utilizzare il materiale isolante fornito nel kit."",
  ""target_text_en"": ""To achieve optimal thermal and acoustic insulation, it is necessary to use the insulating material provided in the kit."",
  ""target_text_fr"": ""Pour obtenir une isolation thermique et acoustique optimale, il est nécessaire d'utiliser le matériau isolant fourni dans le kit."",
  ""target_text_es"": ""Para lograr una aislación térmica y acústica óptima, es necesario utilizar el material aislante proporcionado en el kit.""
}"
"Per ottenere un'isolazione termica e acustica ottimale, è necessario utilizzare il materiale isolante fornito nel kit.","Para lograr una aislación térmica y acústica óptima, es necesario utilizar el material aislante proporcionado en el kit.",ita_Latn,spa_Latn,glossary,ollama/mistral-nemo,json_v1,2026-05-02T08:31:51.945260+00:00,materiale isolante,insulation,an installation manual,"{
  ""source_text"": ""Per ottenere un'isolazione termica e acustica ottimale, è necessario utilizzare il materiale isolante fornito nel kit."",
  ""target_text_en"": ""To achieve optimal thermal and acoustic insulation, it is necessary to use the insulating material provided in the kit."",
  ""target_text_fr"": ""Pour obtenir une isolation thermique et acoustique optimale, il est nécessaire d'utiliser le matériau isolant fourni dans le kit."",
  ""target_text_es"": ""Para lograr una aislación térmica y acústica óptima, es necesario utilizar el material aislante proporcionado en el kit.""
}"
Si prega di verificare che le dimensioni del profilo corrispondano a quelle specificate nel progetto prima dell'installazione.,Please ensure that the profile dimensions match those specified in the project before installation.,ita_Latn,eng_Latn,glossary,ollama/mistral-nemo,json_v1,2026-05-02T08:31:51.945260+00:00,dimensioni del profilo,window_frame,an installation manual,"{
  ""source_text"": ""Si prega di verificare che le dimensioni del profilo corrispondano a quelle specificate nel progetto prima dell'installazione."",
  ""target_text_en"": ""Please ensure that the profile dimensions match those specified in the project before installation."",
  ""target_text_fr"": ""Veuillez vous assurer que les dimensions du profil correspondent à celles spécifiées dans le projet avant l'installation."",
  ""target_text_es"": ""Por favor, asegúrese de que las dimensiones del perfil coincidan con las especificadas en el proyecto antes de la instalación.""
}"
Si prega di verificare che le dimensioni del profilo corrispondano a quelle specificate nel progetto prima dell'installazione.,Veuillez vous assurer que les dimensions du profil correspondent à celles spécifiées dans le projet avant l'installation.,ita_Latn,fra_Latn,glossary,ollama/mistral-nemo,json_v1,2026-05-02T08:31:51.945260+00:00,dimensioni del profilo,window_frame,an installation manual,"{
  ""source_text"": ""Si prega di verificare che le dimensioni del profilo corrispondano a quelle specificate nel progetto prima dell'installazione."",
  ""target_text_en"": ""Please ensure that the profile dimensions match those specified in the project before installation."",
  ""target_text_fr"": ""Veuillez vous assurer que les dimensions du profil correspondent à celles spécifiées dans le projet avant l'installation."",
  ""target_text_es"": ""Por favor, asegúrese de que las dimensiones del perfil coincidan con las especificadas en el proyecto antes de la instalación.""
}"
Si prega di verificare che le dimensioni del profilo corrispondano a quelle specificate nel progetto prima dell'installazione.,"Por favor, asegúrese de que las dimensiones del perfil coincidan con las especificadas en el proyecto antes de la instalación.",ita_Latn,spa_Latn,glossary,ollama/mistral-nemo,json_v1,2026-05-02T08:31:51.945260+00:00,dimensioni del profilo,window_frame,an installation manual,"{
  ""source_text"": ""Si prega di verificare che le dimensioni del profilo corrispondano a quelle specificate nel progetto prima dell'installazione."",
  ""target_text_en"": ""Please ensure that the profile dimensions match those specified in the project before installation."",
  ""target_text_fr"": ""Veuillez vous assurer que les dimensions du profil correspondent à celles spécifiées dans le projet avant l'installation."",
  ""target_text_es"": ""Por favor, asegúrese de que las dimensiones del perfil coincidan con las especificadas en el proyecto antes de la instalación.""
}"
"Per garantire la conformità alle specifiche del prodotto, si consiglia di testare la prestazione acustica della finestra secondo le norme ISO 140-3.","To ensure product conformity, it is recommended to test the acoustic performance of the window according to ISO 140-3 standards.",ita_Latn,eng_Latn,glossary,ollama/mistral-nemo,json_v1,2026-05-02T08:31:51.945260+00:00,prestazione acustica,performance,an installation manual,"{
  ""source_text"": ""Per garantire la conformità alle specifiche del prodotto, si consiglia di testare la prestazione acustica della finestra secondo le norme ISO 140-3."",
  ""target_text_en"": ""To ensure product conformity, it is recommended to test the acoustic performance of the window according to ISO 140-3 standards."",
  ""target_text_fr"": ""Pour garantir la conformité aux spécifications du produit, il est recommandé de tester les performances acoustiques de la fenêtre selon les normes ISO 140-3."",
  ""target_text_es"": ""Para garantizar la conformidad con las especificaciones del producto, se recomienda probar el rendimiento acústico de la ventana según las normas ISO 140-3.""
}"
"Per garantire la conformità alle specifiche del prodotto, si consiglia di testare la prestazione acustica della finestra secondo le norme ISO 140-3.","Pour garantir la conformité aux spécifications du produit, il est recommandé de tester les performances acoustiques de la fenêtre selon les normes ISO 140-3.",ita_Latn,fra_Latn,glossary,ollama/mistral-nemo,json_v1,2026-05-02T08:31:51.945260+00:00,prestazione acustica,performance,an installation manual,"{
  ""source_text"": ""Per garantire la conformità alle specifiche del prodotto, si consiglia di testare la prestazione acustica della finestra secondo le norme ISO 140-3."",
  ""target_text_en"": ""To ensure product conformity, it is recommended to test the acoustic performance of the window according to ISO 140-3 standards."",
  ""target_text_fr"": ""Pour garantir la conformité aux spécifications du produit, il est recommandé de tester les performances acoustiques de la fenêtre selon les normes ISO 140-3."",
  ""target_text_es"": ""Para garantizar la conformidad con las especificaciones del producto, se recomienda probar el rendimiento acústico de la ventana según las normas ISO 140-3.""
}"
"Per garantire la conformità alle specifiche del prodotto, si consiglia di testare la prestazione acustica della finestra secondo le norme ISO 140-3.","Para garantizar la conformidad con las especificaciones del producto, se recomienda probar el rendimiento acústico de la ventana según las normas ISO 140-3.",ita_Latn,spa_Latn,glossary,ollama/mistral-nemo,json_v1,2026-05-02T08:31:51.945260+00:00,prestazione acustica,performance,an installation manual,"{
  ""source_text"": ""Per garantire la conformità alle specifiche del prodotto, si consiglia di testare la prestazione acustica della finestra secondo le norme ISO 140-3."",
  ""target_text_en"": ""To ensure product conformity, it is recommended to test the acoustic performance of the window according to ISO 140-3 standards."",
  ""target_text_fr"": ""Pour garantir la conformité aux spécifications du produit, il est recommandé de tester les performances acoustiques de la fenêtre selon les normes ISO 140-3."",
  ""target_text_es"": ""Para garantizar la conformidad con las especificaciones del producto, se recomienda probar el rendimiento acústico de la ventana según las normas ISO 140-3.""
}"
"Applicare il sigillante per giunti sui bordi del telaio e dello stipite, assicurandosi che la superficie sia pulita e asciutta.","Apply joint sealant 'sigillante per giunti' to the edges of the frame and sill, ensuring the surface is clean and dry.",ita_Latn,eng_Latn,glossary,ollama/mistral-nemo,json_v1,2026-05-02T08:31:51.945260+00:00,sigillante per giunti,sealing,an installation manual,"{
  ""source_text"": ""Applicare il sigillante per giunti sui bordi del telaio e dello stipite, assicurandosi che la superficie sia pulita e asciutta."",
  ""target_text_en"": ""Apply joint sealant 'sigillante per giunti' to the edges of the frame and sill, ensuring the surface is clean and dry."",
  ""target_text_fr"": ""Appliquer le mastic pour joints 'sigillante per giunti' sur les bords du cadre et du seuil, en s'assurant que la surface soit propre et sèche."",
  ""target_text_es"": ""Aplicar sellador de juntas 'sigillante per giunti' en los bordes del marco y el umbral, asegurando que la superficie esté limpia y seca.""
}"
"Applicare il sigillante per giunti sui bordi del telaio e dello stipite, assicurandosi che la superficie sia pulita e asciutta.","Appliquer le mastic pour joints 'sigillante per giunti' sur les bords du cadre et du seuil, en s'assurant que la surface soit propre et sèche.",ita_Latn,fra_Latn,glossary,ollama/mistral-nemo,json_v1,2026-05-02T08:31:51.945260+00:00,sigillante per giunti,sealing,an installation manual,"{
  ""source_text"": ""Applicare il sigillante per giunti sui bordi del telaio e dello stipite, assicurandosi che la superficie sia pulita e asciutta."",
  ""target_text_en"": ""Apply joint sealant 'sigillante per giunti' to the edges of the frame and sill, ensuring the surface is clean and dry."",
  ""target_text_fr"": ""Appliquer le mastic pour joints 'sigillante per giunti' sur les bords du cadre et du seuil, en s'assurant que la surface soit propre et sèche."",
  ""target_text_es"": ""Aplicar sellador de juntas 'sigillante per giunti' en los bordes del marco y el umbral, asegurando que la superficie esté limpia y seca.""
}"
"Applicare il sigillante per giunti sui bordi del telaio e dello stipite, assicurandosi che la superficie sia pulita e asciutta.","Aplicar sellador de juntas 'sigillante per giunti' en los bordes del marco y el umbral, asegurando que la superficie esté limpia y seca.",ita_Latn,spa_Latn,glossary,ollama/mistral-nemo,json_v1,2026-05-02T08:31:51.945260+00:00,sigillante per giunti,sealing,an installation manual,"{
  ""source_text"": ""Applicare il sigillante per giunti sui bordi del telaio e dello stipite, assicurandosi che la superficie sia pulita e asciutta."",
  ""target_text_en"": ""Apply joint sealant 'sigillante per giunti' to the edges of the frame and sill, ensuring the surface is clean and dry."",
  ""target_text_fr"": ""Appliquer le mastic pour joints 'sigillante per giunti' sur les bords du cadre et du seuil, en s'assurant que la surface soit propre et sèche."",
  ""target_text_es"": ""Aplicar sellador de juntas 'sigillante per giunti' en los bordes del marco y el umbral, asegurando que la superficie esté limpia y seca.""
}"
Assicurarsi che la finestra sia perfettamente verticale durante la fase di installazione per semplificare la facilità di posa.,Ensure the window is perfectly vertical during installation to simplify ease of positioning.,ita_Latn,eng_Latn,glossary,ollama/mistral-nemo,json_v1,2026-05-02T08:31:51.945260+00:00,facilità di posa,installation,an installation manual,"{
  ""source_text"": ""Assicurarsi che la finestra sia perfettamente verticale durante la fase di installazione per semplificare la facilità di posa."",
  ""target_text_en"": ""Ensure the window is perfectly vertical during installation to simplify ease of positioning."",
  ""target_text_fr"": ""S'assurer que la fenêtre est parfaitement verticale pendant l'installation pour faciliter la pose."",
  ""target_text_es"": ""Asegurarse de que la ventana esté perfectamente vertical durante la instalación para facilitar la facilidad de colocación.""
}"
Assicurarsi che la finestra sia perfettamente verticale durante la fase di installazione per semplificare la facilità di posa.,S'assurer que la fenêtre est parfaitement verticale pendant l'installation pour faciliter la pose.,ita_Latn,fra_Latn,glossary,ollama/mistral-nemo,json_v1,2026-05-02T08:31:51.945260+00:00,facilità di posa,installation,an installation manual,"{
  ""source_text"": ""Assicurarsi che la finestra sia perfettamente verticale durante la fase di installazione per semplificare la facilità di posa."",
  ""target_text_en"": ""Ensure the window is perfectly vertical during installation to simplify ease of positioning."",
  ""target_text_fr"": ""S'assurer que la fenêtre est parfaitement verticale pendant l'installation pour faciliter la pose."",
  ""target_text_es"": ""Asegurarse de que la ventana esté perfectamente vertical durante la instalación para facilitar la facilidad de colocación.""
}"
Assicurarsi che la finestra sia perfettamente verticale durante la fase di installazione per semplificare la facilità di posa.,Asegurarse de que la ventana esté perfectamente vertical durante la instalación para facilitar la facilidad de colocación.,ita_Latn,spa_Latn,glossary,ollama/mistral-nemo,json_v1,2026-05-02T08:31:51.945260+00:00,facilità di posa,installation,an installation manual,"{
  ""source_text"": ""Assicurarsi che la finestra sia perfettamente verticale durante la fase di installazione per semplificare la facilità di posa."",
  ""target_text_en"": ""Ensure the window is perfectly vertical during installation to simplify ease of positioning."",
  ""target_text_fr"": ""S'assurer que la fenêtre est parfaitement verticale pendant l'installation pour faciliter la pose."",
  ""target_text_es"": ""Asegurarse de que la ventana esté perfectamente vertical durante la instalación para facilitar la facilidad de colocación.""
}"
"Per garantire un'ottimale isolamento termico e acustico, applicare la membrana al vapore seguendo le istruzioni del produttore.","To ensure optimal thermal and acoustic insulation, apply the vapor barrier according to the manufacturer's instructions.",ita_Latn,eng_Latn,glossary,ollama/mistral-nemo,json_v1,2026-05-02T08:31:51.945260+00:00,membrana al vapore,insulation,an installation manual,"{
  ""source_text"": ""Per garantire un'ottimale isolamento termico e acustico, applicare la membrana al vapore seguendo le istruzioni del produttore."",
  ""target_text_en"": ""To ensure optimal thermal and acoustic insulation, apply the vapor barrier according to the manufacturer's instructions."",
  ""target_text_fr"": ""Pour assurer une isolation thermique et acoustique optimale, appliquer la membrane à vapeur en suivant les instructions du fabricant."",
  ""target_text_es"": ""Para asegurar una aislación térmica y acústica óptima, aplicar la membrana al vapor siguiendo las instrucciones del fabricante.""
}"
"Per garantire un'ottimale isolamento termico e acustico, applicare la membrana al vapore seguendo le istruzioni del produttore.","Pour assurer une isolation thermique et acoustique optimale, appliquer la membrane à vapeur en suivant les instructions du fabricant.",ita_Latn,fra_Latn,glossary,ollama/mistral-nemo,json_v1,2026-05-02T08:31:51.945260+00:00,membrana al vapore,insulation,an installation manual,"{
  ""source_text"": ""Per garantire un'ottimale isolamento termico e acustico, applicare la membrana al vapore seguendo le istruzioni del produttore."",
  ""target_text_en"": ""To ensure optimal thermal and acoustic insulation, apply the vapor barrier according to the manufacturer's instructions."",
  ""target_text_fr"": ""Pour assurer une isolation thermique et acoustique optimale, appliquer la membrane à vapeur en suivant les instructions du fabricant."",
  ""target_text_es"": ""Para asegurar una aislación térmica y acústica óptima, aplicar la membrana al vapor siguiendo las instrucciones del fabricante.""
}"
"Per garantire un'ottimale isolamento termico e acustico, applicare la membrana al vapore seguendo le istruzioni del produttore.","Para asegurar una aislación térmica y acústica óptima, aplicar la membrana al vapor siguiendo las instrucciones del fabricante.",ita_Latn,spa_Latn,glossary,ollama/mistral-nemo,json_v1,2026-05-02T08:31:51.945260+00:00,membrana al vapore,insulation,an installation manual,"{
  ""source_text"": ""Per garantire un'ottimale isolamento termico e acustico, applicare la membrana al vapore seguendo le istruzioni del produttore."",
  ""target_text_en"": ""To ensure optimal thermal and acoustic insulation, apply the vapor barrier according to the manufacturer's instructions."",
  ""target_text_fr"": ""Pour assurer une isolation thermique et acoustique optimale, appliquer la membrane à vapeur en suivant les instructions du fabricant."",
  ""target_text_es"": ""Para asegurar una aislación térmica y acústica óptima, aplicar la membrana al vapor siguiendo las instrucciones del fabricante.""
}"
"Per installare il cassonetto coibentato, assicurarsi di posizionarlo in corrispondenza della finestra e fissarlo alla parete con le viti fornite.","To install the insulated waste bin, ensure it is positioned correctly against the window and secure it to the wall using the provided screws.",ita_Latn,eng_Latn,glossary,ollama/mistral-nemo,json_v1,2026-05-02T08:31:51.945260+00:00,cassonetto coibentato,structure,an installation manual,"```json
{
  ""source_text"": ""Per installare il cassonetto coibentato, assicurarsi di posizionarlo in corrispondenza della finestra e fissarlo alla parete con le viti fornite."",
  ""target_text_en"": ""To install the insulated waste bin, ensure it is positioned correctly against the window and secure it to the wall using the provided screws."",
  ""target_text_fr"": ""Pour installer la poubelle isolée, assurez-vous de la placer correctement contre la fenêtre et fixez-la au mur à l'aide des vis fournies."",
  ""target_text_es"": ""Para instalar el cubo de basura aislado, asegúrese de colocarlo correctamente contra la ventana y fíjelo a la pared con los tornillos proporcionados.""
}
```"
"Per installare il cassonetto coibentato, assicurarsi di posizionarlo in corrispondenza della finestra e fissarlo alla parete con le viti fornite.","Pour installer la poubelle isolée, assurez-vous de la placer correctement contre la fenêtre et fixez-la au mur à l'aide des vis fournies.",ita_Latn,fra_Latn,glossary,ollama/mistral-nemo,json_v1,2026-05-02T08:31:51.945260+00:00,cassonetto coibentato,structure,an installation manual,"```json
{
  ""source_text"": ""Per installare il cassonetto coibentato, assicurarsi di posizionarlo in corrispondenza della finestra e fissarlo alla parete con le viti fornite."",
  ""target_text_en"": ""To install the insulated waste bin, ensure it is positioned correctly against the window and secure it to the wall using the provided screws."",
  ""target_text_fr"": ""Pour installer la poubelle isolée, assurez-vous de la placer correctement contre la fenêtre et fixez-la au mur à l'aide des vis fournies."",
  ""target_text_es"": ""Para instalar el cubo de basura aislado, asegúrese de colocarlo correctamente contra la ventana y fíjelo a la pared con los tornillos proporcionados.""
}
```"
