source_text,target_text,source_lang,target_lang,origin,model_id,prompt_version,created_at,term,context,doc_type,raw_output
Applicare il nastro adesivo di sigillatura lungo i bordi dell'infisso per garantire un tenuta ermetica e migliorare l'impermeabilità.,Appliquez le ruban adhésif de scellement le long des bords du dormant pour garantir une étanchéité hermétique et améliorer l'imperméabilité.,ita_Latn,fra_Latn,glossary,ollama/phi4,json_v1,2026-05-02T08:49:06.041423+00:00,nastro adesivo di sigillatura,sealing,an installation manual,"```json
{
  ""source_text"": ""Applicare il nastro adesivo di sigillatura lungo i bordi dell'infisso per garantire un tenuta ermetica e migliorare l'impermeabilità."",
  ""target_text_en"": ""Apply the sealing adhesive tape along the edges of the window frame to ensure an airtight seal and enhance water resistance."",
  ""target_text_fr"": ""Appliquez le ruban adhésif de scellement le long des bords du dormant pour garantir une étanchéité hermétique et améliorer l'imperméabilité."",
  ""target_text_es"": ""Aplicar el cinta adhesiva de sellado a lo largo de los bordes del marco para asegurar un sello hermético y mejorar la impermeabilidad.""
}
```"
Applicare il nastro adesivo di sigillatura lungo i bordi dell'infisso per garantire un tenuta ermetica e migliorare l'impermeabilità.,Aplicar el cinta adhesiva de sellado a lo largo de los bordes del marco para asegurar un sello hermético y mejorar la impermeabilidad.,ita_Latn,spa_Latn,glossary,ollama/phi4,json_v1,2026-05-02T08:49:06.041423+00:00,nastro adesivo di sigillatura,sealing,an installation manual,"```json
{
  ""source_text"": ""Applicare il nastro adesivo di sigillatura lungo i bordi dell'infisso per garantire un tenuta ermetica e migliorare l'impermeabilità."",
  ""target_text_en"": ""Apply the sealing adhesive tape along the edges of the window frame to ensure an airtight seal and enhance water resistance."",
  ""target_text_fr"": ""Appliquez le ruban adhésif de scellement le long des bords du dormant pour garantir une étanchéité hermétique et améliorer l'imperméabilité."",
  ""target_text_es"": ""Aplicar el cinta adhesiva de sellado a lo largo de los bordes del marco para asegurar un sello hermético y mejorar la impermeabilidad.""
}
```"
È fondamentale utilizzare un materiale isolante di alta qualità per garantire sia l'efficienza termica che acustica della finestra.,It is essential to use high-quality insulating material to ensure both the thermal and acoustic efficiency of the window.,ita_Latn,eng_Latn,glossary,ollama/phi4,json_v1,2026-05-02T08:49:06.041423+00:00,materiale isolante,insulation,an installation manual,"```json
{
  ""source_text"": ""È fondamentale utilizzare un materiale isolante di alta qualità per garantire sia l'efficienza termica che acustica della finestra."",
  ""target_text_en"": ""It is essential to use high-quality insulating material to ensure both the thermal and acoustic efficiency of the window."",
  ""target_text_fr"": ""Il est essentiel d'utiliser un matériau isolant de haute qualité pour garantir à la fois l'efficacité thermique et acoustique de la fenêtre."",
  ""target_text_es"": ""Es fundamental utilizar un material aislante de alta calidad para garantizar tanto el rendimiento térmico como acústico de la ventana.""
}
```"
È fondamentale utilizzare un materiale isolante di alta qualità per garantire sia l'efficienza termica che acustica della finestra.,Il est essentiel d'utiliser un matériau isolant de haute qualité pour garantir à la fois l'efficacité thermique et acoustique de la fenêtre.,ita_Latn,fra_Latn,glossary,ollama/phi4,json_v1,2026-05-02T08:49:06.041423+00:00,materiale isolante,insulation,an installation manual,"```json
{
  ""source_text"": ""È fondamentale utilizzare un materiale isolante di alta qualità per garantire sia l'efficienza termica che acustica della finestra."",
  ""target_text_en"": ""It is essential to use high-quality insulating material to ensure both the thermal and acoustic efficiency of the window."",
  ""target_text_fr"": ""Il est essentiel d'utiliser un matériau isolant de haute qualité pour garantir à la fois l'efficacité thermique et acoustique de la fenêtre."",
  ""target_text_es"": ""Es fundamental utilizar un material aislante de alta calidad para garantizar tanto el rendimiento térmico como acústico de la ventana.""
}
```"
È fondamentale utilizzare un materiale isolante di alta qualità per garantire sia l'efficienza termica che acustica della finestra.,Es fundamental utilizar un material aislante de alta calidad para garantizar tanto el rendimiento térmico como acústico de la ventana.,ita_Latn,spa_Latn,glossary,ollama/phi4,json_v1,2026-05-02T08:49:06.041423+00:00,materiale isolante,insulation,an installation manual,"```json
{
  ""source_text"": ""È fondamentale utilizzare un materiale isolante di alta qualità per garantire sia l'efficienza termica che acustica della finestra."",
  ""target_text_en"": ""It is essential to use high-quality insulating material to ensure both the thermal and acoustic efficiency of the window."",
  ""target_text_fr"": ""Il est essentiel d'utiliser un matériau isolant de haute qualité pour garantir à la fois l'efficacité thermique et acoustique de la fenêtre."",
  ""target_text_es"": ""Es fundamental utilizar un material aislante de alta calidad para garantizar tanto el rendimiento térmico como acústico de la ventana.""
}
```"
Assicurarsi che le dimensioni del profilo siano conformi ai requisiti specificati nella sezione 'Specifiche Tecniche' per garantire una corretta installazione.,Ensure that the profile dimensions comply with the specifications outlined in the 'Technical Specifications' section to ensure proper installation.,ita_Latn,eng_Latn,glossary,ollama/phi4,json_v1,2026-05-02T08:49:06.041423+00:00,dimensioni del profilo,window_frame,an installation manual,"```json
{
  ""source_text"": ""Assicurarsi che le dimensioni del profilo siano conformi ai requisiti specificati nella sezione 'Specifiche Tecniche' per garantire una corretta installazione."",
  ""target_text_en"": ""Ensure that the profile dimensions comply with the specifications outlined in the 'Technical Specifications' section to ensure proper installation."",
  ""target_text_fr"": ""Assurez-vous que les dimensions du profil correspondent aux spécifications indiquées dans la section 'Spécifications Techniques' pour garantir une installation correcte."",
  ""target_text_es"": ""Asegúrese de que las dimensiones del perfil cumplan con los requisitos especificados en la sección 'Especificaciones Técnicas' para garantizar una instalación adecuada.""
}
```"
Assicurarsi che le dimensioni del profilo siano conformi ai requisiti specificati nella sezione 'Specifiche Tecniche' per garantire una corretta installazione.,Assurez-vous que les dimensions du profil correspondent aux spécifications indiquées dans la section 'Spécifications Techniques' pour garantir une installation correcte.,ita_Latn,fra_Latn,glossary,ollama/phi4,json_v1,2026-05-02T08:49:06.041423+00:00,dimensioni del profilo,window_frame,an installation manual,"```json
{
  ""source_text"": ""Assicurarsi che le dimensioni del profilo siano conformi ai requisiti specificati nella sezione 'Specifiche Tecniche' per garantire una corretta installazione."",
  ""target_text_en"": ""Ensure that the profile dimensions comply with the specifications outlined in the 'Technical Specifications' section to ensure proper installation."",
  ""target_text_fr"": ""Assurez-vous que les dimensions du profil correspondent aux spécifications indiquées dans la section 'Spécifications Techniques' pour garantir une installation correcte."",
  ""target_text_es"": ""Asegúrese de que las dimensiones del perfil cumplan con los requisitos especificados en la sección 'Especificaciones Técnicas' para garantizar una instalación adecuada.""
}
```"
Assicurarsi che le dimensioni del profilo siano conformi ai requisiti specificati nella sezione 'Specifiche Tecniche' per garantire una corretta installazione.,Asegúrese de que las dimensiones del perfil cumplan con los requisitos especificados en la sección 'Especificaciones Técnicas' para garantizar una instalación adecuada.,ita_Latn,spa_Latn,glossary,ollama/phi4,json_v1,2026-05-02T08:49:06.041423+00:00,dimensioni del profilo,window_frame,an installation manual,"```json
{
  ""source_text"": ""Assicurarsi che le dimensioni del profilo siano conformi ai requisiti specificati nella sezione 'Specifiche Tecniche' per garantire una corretta installazione."",
  ""target_text_en"": ""Ensure that the profile dimensions comply with the specifications outlined in the 'Technical Specifications' section to ensure proper installation."",
  ""target_text_fr"": ""Assurez-vous que les dimensions du profil correspondent aux spécifications indiquées dans la section 'Spécifications Techniques' pour garantir une installation correcte."",
  ""target_text_es"": ""Asegúrese de que las dimensiones del perfil cumplan con los requisitos especificados en la sección 'Especificaciones Técnicas' para garantizar una instalación adecuada.""
}
```"
"La prestazione acustica del nostro vetro isolante è stata certificata secondo gli standard internazionali, assicurando un'efficace riduzione dei rumori esterni.","The acoustic performance of our insulating glass has been certified according to international standards, ensuring effective reduction of external noise.",ita_Latn,eng_Latn,glossary,ollama/phi4,json_v1,2026-05-02T08:49:06.041423+00:00,prestazione acustica,performance,an installation manual,"```json
{
  ""source_text"": ""La prestazione acustica del nostro vetro isolante è stata certificata secondo gli standard internazionali, assicurando un'efficace riduzione dei rumori esterni."",
  ""target_text_en"": ""The acoustic performance of our insulating glass has been certified according to international standards, ensuring effective reduction of external noise."",
  ""target_text_fr"": ""La performance acoustique de notre verre isolant a été certifiée selon les normes internationales, assurant une réduction efficace des bruits extérieurs."",
  ""target_text_es"": ""El rendimiento acústico de nuestro vidrio aislante ha sido certificado según los estándares internacionales, asegurando una reducción efectiva del ruido exterior.""
}
```"
"La prestazione acustica del nostro vetro isolante è stata certificata secondo gli standard internazionali, assicurando un'efficace riduzione dei rumori esterni.","La performance acoustique de notre verre isolant a été certifiée selon les normes internationales, assurant une réduction efficace des bruits extérieurs.",ita_Latn,fra_Latn,glossary,ollama/phi4,json_v1,2026-05-02T08:49:06.041423+00:00,prestazione acustica,performance,an installation manual,"```json
{
  ""source_text"": ""La prestazione acustica del nostro vetro isolante è stata certificata secondo gli standard internazionali, assicurando un'efficace riduzione dei rumori esterni."",
  ""target_text_en"": ""The acoustic performance of our insulating glass has been certified according to international standards, ensuring effective reduction of external noise."",
  ""target_text_fr"": ""La performance acoustique de notre verre isolant a été certifiée selon les normes internationales, assurant une réduction efficace des bruits extérieurs."",
  ""target_text_es"": ""El rendimiento acústico de nuestro vidrio aislante ha sido certificado según los estándares internacionales, asegurando una reducción efectiva del ruido exterior.""
}
```"
"La prestazione acustica del nostro vetro isolante è stata certificata secondo gli standard internazionali, assicurando un'efficace riduzione dei rumori esterni.","El rendimiento acústico de nuestro vidrio aislante ha sido certificado según los estándares internacionales, asegurando una reducción efectiva del ruido exterior.",ita_Latn,spa_Latn,glossary,ollama/phi4,json_v1,2026-05-02T08:49:06.041423+00:00,prestazione acustica,performance,an installation manual,"```json
{
  ""source_text"": ""La prestazione acustica del nostro vetro isolante è stata certificata secondo gli standard internazionali, assicurando un'efficace riduzione dei rumori esterni."",
  ""target_text_en"": ""The acoustic performance of our insulating glass has been certified according to international standards, ensuring effective reduction of external noise."",
  ""target_text_fr"": ""La performance acoustique de notre verre isolant a été certifiée selon les normes internationales, assurant une réduction efficace des bruits extérieurs."",
  ""target_text_es"": ""El rendimiento acústico de nuestro vidrio aislante ha sido certificado según los estándares internacionales, asegurando una reducción efectiva del ruido exterior.""
}
```"
"Durante l'installazione delle finestre, è essenziale applicare il sigillante per giunti lungo le linee di contatto con la struttura dell'edificio per garantire un'efficace tenuta e protezione contro infiltrazioni d'acqua.","During window installation, it is essential to apply the joint sealant along the contact lines with the building structure to ensure effective sealing and protection against water infiltration.",ita_Latn,eng_Latn,glossary,ollama/phi4,json_v1,2026-05-02T08:49:06.041423+00:00,sigillante per giunti,sealing,an installation manual,"```json
{
  ""source_text"": ""Durante l'installazione delle finestre, è essenziale applicare il sigillante per giunti lungo le linee di contatto con la struttura dell'edificio per garantire un'efficace tenuta e protezione contro infiltrazioni d'acqua."",
  ""target_text_en"": ""During window installation, it is essential to apply the joint sealant along the contact lines with the building structure to ensure effective sealing and protection against water infiltration."",
  ""target_text_fr"": ""Lors de l'installation des fenêtres, il est essentiel d'appliquer le scellant pour joints le long des lignes de contact avec la structure du bâtiment afin de garantir une étanchéité efficace et une protection contre les infiltrations d'eau."",
  ""target_text_es"": ""Durante la instalación de ventanas, es esencial aplicar el sellador para juntas a lo largo de las líneas de contacto con la estructura del edificio para garantizar un sellado efectivo y protección contra filtraciones de agua.""
}
```"
"Durante l'installazione delle finestre, è essenziale applicare il sigillante per giunti lungo le linee di contatto con la struttura dell'edificio per garantire un'efficace tenuta e protezione contro infiltrazioni d'acqua.","Lors de l'installation des fenêtres, il est essentiel d'appliquer le scellant pour joints le long des lignes de contact avec la structure du bâtiment afin de garantir une étanchéité efficace et une protection contre les infiltrations d'eau.",ita_Latn,fra_Latn,glossary,ollama/phi4,json_v1,2026-05-02T08:49:06.041423+00:00,sigillante per giunti,sealing,an installation manual,"```json
{
  ""source_text"": ""Durante l'installazione delle finestre, è essenziale applicare il sigillante per giunti lungo le linee di contatto con la struttura dell'edificio per garantire un'efficace tenuta e protezione contro infiltrazioni d'acqua."",
  ""target_text_en"": ""During window installation, it is essential to apply the joint sealant along the contact lines with the building structure to ensure effective sealing and protection against water infiltration."",
  ""target_text_fr"": ""Lors de l'installation des fenêtres, il est essentiel d'appliquer le scellant pour joints le long des lignes de contact avec la structure du bâtiment afin de garantir une étanchéité efficace et une protection contre les infiltrations d'eau."",
  ""target_text_es"": ""Durante la instalación de ventanas, es esencial aplicar el sellador para juntas a lo largo de las líneas de contacto con la estructura del edificio para garantizar un sellado efectivo y protección contra filtraciones de agua.""
}
```"
"Durante l'installazione delle finestre, è essenziale applicare il sigillante per giunti lungo le linee di contatto con la struttura dell'edificio per garantire un'efficace tenuta e protezione contro infiltrazioni d'acqua.","Durante la instalación de ventanas, es esencial aplicar el sellador para juntas a lo largo de las líneas de contacto con la estructura del edificio para garantizar un sellado efectivo y protección contra filtraciones de agua.",ita_Latn,spa_Latn,glossary,ollama/phi4,json_v1,2026-05-02T08:49:06.041423+00:00,sigillante per giunti,sealing,an installation manual,"```json
{
  ""source_text"": ""Durante l'installazione delle finestre, è essenziale applicare il sigillante per giunti lungo le linee di contatto con la struttura dell'edificio per garantire un'efficace tenuta e protezione contro infiltrazioni d'acqua."",
  ""target_text_en"": ""During window installation, it is essential to apply the joint sealant along the contact lines with the building structure to ensure effective sealing and protection against water infiltration."",
  ""target_text_fr"": ""Lors de l'installation des fenêtres, il est essentiel d'appliquer le scellant pour joints le long des lignes de contact avec la structure du bâtiment afin de garantir une étanchéité efficace et une protection contre les infiltrations d'eau."",
  ""target_text_es"": ""Durante la instalación de ventanas, es esencial aplicar el sellador para juntas a lo largo de las líneas de contacto con la estructura del edificio para garantizar un sellado efectivo y protección contra filtraciones de agua.""
}
```"
"Durante l'installazione, assicurarsi che la membrana al vapore sia posizionata correttamente per garantire un'efficace barriera termica e acustica.","During installation, ensure that the vapor barrier membrane is correctly positioned to provide an effective thermal and acoustic barrier.",ita_Latn,eng_Latn,glossary,ollama/phi4,json_v1,2026-05-02T08:49:06.041423+00:00,membrana al vapore,insulation,an installation manual,"```json
{
  ""source_text"": ""Durante l'installazione, assicurarsi che la membrana al vapore sia posizionata correttamente per garantire un'efficace barriera termica e acustica."",
  ""target_text_en"": ""During installation, ensure that the vapor barrier membrane is correctly positioned to provide an effective thermal and acoustic barrier."",
  ""target_text_fr"": ""Lors de l'installation, assurez-vous que la membrane à vapeur soit correctement positionnée pour assurer une barrière thermique et acoustique efficace."",
  ""target_text_es"": ""Durante la instalación, asegúrese de que la membrana al vapor esté colocada correctamente para proporcionar una barrera térmica y acústica efectiva.""
}
```"
"Durante l'installazione, assicurarsi che la membrana al vapore sia posizionata correttamente per garantire un'efficace barriera termica e acustica.","Lors de l'installation, assurez-vous que la membrane à vapeur soit correctement positionnée pour assurer une barrière thermique et acoustique efficace.",ita_Latn,fra_Latn,glossary,ollama/phi4,json_v1,2026-05-02T08:49:06.041423+00:00,membrana al vapore,insulation,an installation manual,"```json
{
  ""source_text"": ""Durante l'installazione, assicurarsi che la membrana al vapore sia posizionata correttamente per garantire un'efficace barriera termica e acustica."",
  ""target_text_en"": ""During installation, ensure that the vapor barrier membrane is correctly positioned to provide an effective thermal and acoustic barrier."",
  ""target_text_fr"": ""Lors de l'installation, assurez-vous que la membrane à vapeur soit correctement positionnée pour assurer une barrière thermique et acoustique efficace."",
  ""target_text_es"": ""Durante la instalación, asegúrese de que la membrana al vapor esté colocada correctamente para proporcionar una barrera térmica y acústica efectiva.""
}
```"
"Durante l'installazione, assicurarsi che la membrana al vapore sia posizionata correttamente per garantire un'efficace barriera termica e acustica.","Durante la instalación, asegúrese de que la membrana al vapor esté colocada correctamente para proporcionar una barrera térmica y acústica efectiva.",ita_Latn,spa_Latn,glossary,ollama/phi4,json_v1,2026-05-02T08:49:06.041423+00:00,membrana al vapore,insulation,an installation manual,"```json
{
  ""source_text"": ""Durante l'installazione, assicurarsi che la membrana al vapore sia posizionata correttamente per garantire un'efficace barriera termica e acustica."",
  ""target_text_en"": ""During installation, ensure that the vapor barrier membrane is correctly positioned to provide an effective thermal and acoustic barrier."",
  ""target_text_fr"": ""Lors de l'installation, assurez-vous que la membrane à vapeur soit correctement positionnée pour assurer une barrière thermique et acoustique efficace."",
  ""target_text_es"": ""Durante la instalación, asegúrese de que la membrana al vapor esté colocada correctamente para proporcionar una barrera térmica y acústica efectiva.""
}
```"
"La progettazione innovativa del nostro vetro garantisce una facilità di posa, riducendo i tempi e il carico di lavoro per gli installatori.","The innovative design of our glass ensures ease of installation, reducing both time and workload for installers.",ita_Latn,eng_Latn,glossary,ollama/phi4,json_v1,2026-05-02T08:49:06.041423+00:00,facilità di posa,installation,an installation manual,"```json
{
  ""source_text"": ""La progettazione innovativa del nostro vetro garantisce una facilità di posa, riducendo i tempi e il carico di lavoro per gli installatori."",
  ""target_text_en"": ""The innovative design of our glass ensures ease of installation, reducing both time and workload for installers."",
  ""target_text_fr"": ""La conception innovante de notre verre garantit une facilité d'installation, réduisant ainsi le temps et la charge de travail pour les poseurs."",
  ""target_text_es"": ""El diseño innovador de nuestro vidrio asegura una facilidad de colocación, reduciendo el tiempo y la carga de trabajo para los instaladores.""
}
```"
"La progettazione innovativa del nostro vetro garantisce una facilità di posa, riducendo i tempi e il carico di lavoro per gli installatori.","La conception innovante de notre verre garantit une facilité d'installation, réduisant ainsi le temps et la charge de travail pour les poseurs.",ita_Latn,fra_Latn,glossary,ollama/phi4,json_v1,2026-05-02T08:49:06.041423+00:00,facilità di posa,installation,an installation manual,"```json
{
  ""source_text"": ""La progettazione innovativa del nostro vetro garantisce una facilità di posa, riducendo i tempi e il carico di lavoro per gli installatori."",
  ""target_text_en"": ""The innovative design of our glass ensures ease of installation, reducing both time and workload for installers."",
  ""target_text_fr"": ""La conception innovante de notre verre garantit une facilité d'installation, réduisant ainsi le temps et la charge de travail pour les poseurs."",
  ""target_text_es"": ""El diseño innovador de nuestro vidrio asegura una facilidad de colocación, reduciendo el tiempo y la carga de trabajo para los instaladores.""
}
```"
