source_text,target_text,source_lang,target_lang,origin,model_id,prompt_version,created_at,term,context,doc_type,raw_output
"Prima di iniziare la posa del nuovo vetro, assicurarsi che tutta la superficie sia coperta da un sottile strato di film protettivo per evitare impronte e graffi durante le fasi successive dell'installazione.","Avant de commencer l'installation du nouveau verre, assurez-vous que toute la surface soit recouverte d'une fine couche de film protecteur afin d'éviter les traces et éraflures durant les étapes suivantes de l'installation.",ita_Latn,fra_Latn,glossary,ollama/aya-expanse:8b,json_v1,2026-05-02T08:29:06.174861+00:00,film protettivo,product,an installation manual,"```json
{
  ""source_text"": ""Prima di iniziare la posa del nuovo vetro, assicurarsi che tutta la superficie sia coperta da un sottile strato di film protettivo per evitare impronte e graffi durante le fasi successive dell'installazione."",
  ""target_text_en"": ""Before starting the installation of the new glass, ensure that the entire surface is covered with a thin layer of protective film to prevent smudges and scratches during subsequent installation steps."",
  ""target_text_fr"": ""Avant de commencer l'installation du nouveau verre, assurez-vous que toute la surface soit recouverte d'une fine couche de film protecteur afin d'éviter les traces et éraflures durant les étapes suivantes de l'installation."",
  ""target_text_es"": ""Antes de comenzar la instalación del nuevo vidrio, asegúrese de que toda la superficie esté cubierta con una fina capa de película protectora para evitar marcas y arañazos durante las etapas subsiguientes de instalación.""
}
```"
"Prima di iniziare la posa del nuovo vetro, assicurarsi che tutta la superficie sia coperta da un sottile strato di film protettivo per evitare impronte e graffi durante le fasi successive dell'installazione.","Antes de comenzar la instalación del nuevo vidrio, asegúrese de que toda la superficie esté cubierta con una fina capa de película protectora para evitar marcas y arañazos durante las etapas subsiguientes de instalación.",ita_Latn,spa_Latn,glossary,ollama/aya-expanse:8b,json_v1,2026-05-02T08:29:06.174861+00:00,film protettivo,product,an installation manual,"```json
{
  ""source_text"": ""Prima di iniziare la posa del nuovo vetro, assicurarsi che tutta la superficie sia coperta da un sottile strato di film protettivo per evitare impronte e graffi durante le fasi successive dell'installazione."",
  ""target_text_en"": ""Before starting the installation of the new glass, ensure that the entire surface is covered with a thin layer of protective film to prevent smudges and scratches during subsequent installation steps."",
  ""target_text_fr"": ""Avant de commencer l'installation du nouveau verre, assurez-vous que toute la surface soit recouverte d'une fine couche de film protecteur afin d'éviter les traces et éraflures durant les étapes suivantes de l'installation."",
  ""target_text_es"": ""Antes de comenzar la instalación del nuevo vidrio, asegúrese de que toda la superficie esté cubierta con una fina capa de película protectora para evitar marcas y arañazos durante las etapas subsiguientes de instalación.""
}
```"
"Durante l'installazione, assicurarsi di inserire il materiale isolante tra le pareti per garantire un'ottimale barriera termica e acustica.","During installation, ensure you insert the insulating material between the walls to achieve an optimal thermal and acoustic barrier.",ita_Latn,eng_Latn,glossary,ollama/aya-expanse:8b,json_v1,2026-05-02T08:29:06.174861+00:00,materiale isolante,insulation,an installation manual,"```json
{
  ""source_text"": ""Durante l'installazione, assicurarsi di inserire il materiale isolante tra le pareti per garantire un'ottimale barriera termica e acustica."",
  ""target_text_en"": ""During installation, ensure you insert the insulating material between the walls to achieve an optimal thermal and acoustic barrier."",
  ""target_text_fr"": ""Pendant l'installation, assurez-vous d'insérer le matériau isolant entre les murs pour obtenir une barrière thermique et acoustique optimale."",
  ""target_text_es"": ""Durante la instalación, asegúrese de insertar el material aislante entre las paredes para lograr una barrera térmica y acústica óptima.""
}
```"
"Durante l'installazione, assicurarsi di inserire il materiale isolante tra le pareti per garantire un'ottimale barriera termica e acustica.","Pendant l'installation, assurez-vous d'insérer le matériau isolant entre les murs pour obtenir une barrière thermique et acoustique optimale.",ita_Latn,fra_Latn,glossary,ollama/aya-expanse:8b,json_v1,2026-05-02T08:29:06.174861+00:00,materiale isolante,insulation,an installation manual,"```json
{
  ""source_text"": ""Durante l'installazione, assicurarsi di inserire il materiale isolante tra le pareti per garantire un'ottimale barriera termica e acustica."",
  ""target_text_en"": ""During installation, ensure you insert the insulating material between the walls to achieve an optimal thermal and acoustic barrier."",
  ""target_text_fr"": ""Pendant l'installation, assurez-vous d'insérer le matériau isolant entre les murs pour obtenir une barrière thermique et acoustique optimale."",
  ""target_text_es"": ""Durante la instalación, asegúrese de insertar el material aislante entre las paredes para lograr una barrera térmica y acústica óptima.""
}
```"
"Durante l'installazione, assicurarsi di inserire il materiale isolante tra le pareti per garantire un'ottimale barriera termica e acustica.","Durante la instalación, asegúrese de insertar el material aislante entre las paredes para lograr una barrera térmica y acústica óptima.",ita_Latn,spa_Latn,glossary,ollama/aya-expanse:8b,json_v1,2026-05-02T08:29:06.174861+00:00,materiale isolante,insulation,an installation manual,"```json
{
  ""source_text"": ""Durante l'installazione, assicurarsi di inserire il materiale isolante tra le pareti per garantire un'ottimale barriera termica e acustica."",
  ""target_text_en"": ""During installation, ensure you insert the insulating material between the walls to achieve an optimal thermal and acoustic barrier."",
  ""target_text_fr"": ""Pendant l'installation, assurez-vous d'insérer le matériau isolant entre les murs pour obtenir une barrière thermique et acoustique optimale."",
  ""target_text_es"": ""Durante la instalación, asegúrese de insertar el material aislante entre las paredes para lograr una barrera térmica y acústica óptima.""
}
```"
"Durante l'installazione, è fondamentale rispettare le dimensioni del profilo per garantire un allineamento perfetto e una funzionalità ottimale delle finestre.","During installation, it is crucial to adhere to the profile dimensions to ensure perfect alignment and optimal functionality of the windows.",ita_Latn,eng_Latn,glossary,ollama/aya-expanse:8b,json_v1,2026-05-02T08:29:06.174861+00:00,dimensioni del profilo,window_frame,an installation manual,"```json
{
  ""source_text"": ""Durante l'installazione, è fondamentale rispettare le dimensioni del profilo per garantire un allineamento perfetto e una funzionalità ottimale delle finestre."",
  ""target_text_en"": ""During installation, it is crucial to adhere to the profile dimensions to ensure perfect alignment and optimal functionality of the windows."",
  ""target_text_fr"": ""Pendant l'installation, il est essentiel de respecter les dimensions du profil pour garantir un alignement parfait et une fonctionnalité optimale des fenêtres."",
  ""target_text_es"": ""Durante la instalación, es fundamental respetar las dimensiones del perfil para garantizar una alineación perfecta y una funcionalidad óptima de las ventanas.""
}
```"
"Durante l'installazione, è fondamentale rispettare le dimensioni del profilo per garantire un allineamento perfetto e una funzionalità ottimale delle finestre.","Pendant l'installation, il est essentiel de respecter les dimensions du profil pour garantir un alignement parfait et une fonctionnalité optimale des fenêtres.",ita_Latn,fra_Latn,glossary,ollama/aya-expanse:8b,json_v1,2026-05-02T08:29:06.174861+00:00,dimensioni del profilo,window_frame,an installation manual,"```json
{
  ""source_text"": ""Durante l'installazione, è fondamentale rispettare le dimensioni del profilo per garantire un allineamento perfetto e una funzionalità ottimale delle finestre."",
  ""target_text_en"": ""During installation, it is crucial to adhere to the profile dimensions to ensure perfect alignment and optimal functionality of the windows."",
  ""target_text_fr"": ""Pendant l'installation, il est essentiel de respecter les dimensions du profil pour garantir un alignement parfait et une fonctionnalité optimale des fenêtres."",
  ""target_text_es"": ""Durante la instalación, es fundamental respetar las dimensiones del perfil para garantizar una alineación perfecta y una funcionalidad óptima de las ventanas.""
}
```"
"Durante l'installazione, è fondamentale rispettare le dimensioni del profilo per garantire un allineamento perfetto e una funzionalità ottimale delle finestre.","Durante la instalación, es fundamental respetar las dimensiones del perfil para garantizar una alineación perfecta y una funcionalidad óptima de las ventanas.",ita_Latn,spa_Latn,glossary,ollama/aya-expanse:8b,json_v1,2026-05-02T08:29:06.174861+00:00,dimensioni del profilo,window_frame,an installation manual,"```json
{
  ""source_text"": ""Durante l'installazione, è fondamentale rispettare le dimensioni del profilo per garantire un allineamento perfetto e una funzionalità ottimale delle finestre."",
  ""target_text_en"": ""During installation, it is crucial to adhere to the profile dimensions to ensure perfect alignment and optimal functionality of the windows."",
  ""target_text_fr"": ""Pendant l'installation, il est essentiel de respecter les dimensions du profil pour garantir un alignement parfait et une fonctionnalité optimale des fenêtres."",
  ""target_text_es"": ""Durante la instalación, es fundamental respetar las dimensiones del perfil para garantizar una alineación perfecta y una funcionalidad óptima de las ventanas.""
}
```"
"Durante il test di certificazione, è fondamentale valutare la prestazione acustica del prodotto installato per garantire un comfort acustico ottimale all'interno degli spazi.","During certification testing, it is crucial to assess the acoustic performance of the installed product to ensure optimal acoustic comfort within the spaces.",ita_Latn,eng_Latn,glossary,ollama/aya-expanse:8b,json_v1,2026-05-02T08:29:06.174861+00:00,prestazione acustica,performance,an installation manual,"```json
{
  ""source_text"": ""Durante il test di certificazione, è fondamentale valutare la prestazione acustica del prodotto installato per garantire un comfort acustico ottimale all'interno degli spazi."",
  ""target_text_en"": ""During certification testing, it is crucial to assess the acoustic performance of the installed product to ensure optimal acoustic comfort within the spaces."",
  ""target_text_fr"": ""Pendant les tests de certification, il est essentiel d'évaluer la performance acoustique du produit installé pour garantir un confort acoustique optimal dans les espaces."",
  ""target_text_es"": ""Durante las pruebas de certificación, es fundamental evaluar el rendimiento acústico del producto instalado para garantizar una comodidad acústica óptima en los espacios.""
}
```"
"Durante il test di certificazione, è fondamentale valutare la prestazione acustica del prodotto installato per garantire un comfort acustico ottimale all'interno degli spazi.","Pendant les tests de certification, il est essentiel d'évaluer la performance acoustique du produit installé pour garantir un confort acoustique optimal dans les espaces.",ita_Latn,fra_Latn,glossary,ollama/aya-expanse:8b,json_v1,2026-05-02T08:29:06.174861+00:00,prestazione acustica,performance,an installation manual,"```json
{
  ""source_text"": ""Durante il test di certificazione, è fondamentale valutare la prestazione acustica del prodotto installato per garantire un comfort acustico ottimale all'interno degli spazi."",
  ""target_text_en"": ""During certification testing, it is crucial to assess the acoustic performance of the installed product to ensure optimal acoustic comfort within the spaces."",
  ""target_text_fr"": ""Pendant les tests de certification, il est essentiel d'évaluer la performance acoustique du produit installé pour garantir un confort acoustique optimal dans les espaces."",
  ""target_text_es"": ""Durante las pruebas de certificación, es fundamental evaluar el rendimiento acústico del producto instalado para garantizar una comodidad acústica óptima en los espacios.""
}
```"
"Durante il test di certificazione, è fondamentale valutare la prestazione acustica del prodotto installato per garantire un comfort acustico ottimale all'interno degli spazi.","Durante las pruebas de certificación, es fundamental evaluar el rendimiento acústico del producto instalado para garantizar una comodidad acústica óptima en los espacios.",ita_Latn,spa_Latn,glossary,ollama/aya-expanse:8b,json_v1,2026-05-02T08:29:06.174861+00:00,prestazione acustica,performance,an installation manual,"```json
{
  ""source_text"": ""Durante il test di certificazione, è fondamentale valutare la prestazione acustica del prodotto installato per garantire un comfort acustico ottimale all'interno degli spazi."",
  ""target_text_en"": ""During certification testing, it is crucial to assess the acoustic performance of the installed product to ensure optimal acoustic comfort within the spaces."",
  ""target_text_fr"": ""Pendant les tests de certification, il est essentiel d'évaluer la performance acoustique du produit installé pour garantir un confort acoustique optimal dans les espaces."",
  ""target_text_es"": ""Durante las pruebas de certificación, es fundamental evaluar el rendimiento acústico del producto instalado para garantizar una comodidad acústica óptima en los espacios.""
}
```"
"Per garantire l'impermeabilità e la durata nel tempo della struttura, è fondamentale applicare un sigillante per giunti di alta qualità durante l'installazione delle finestre.","To ensure the waterproofness and longevity of the structure, it is essential to apply a high-quality joint sealant during the installation of windows.",ita_Latn,eng_Latn,glossary,ollama/aya-expanse:8b,json_v1,2026-05-02T08:29:06.174861+00:00,sigillante per giunti,sealing,an installation manual,"```json
{
  ""source_text"": ""Per garantire l'impermeabilità e la durata nel tempo della struttura, è fondamentale applicare un sigillante per giunti di alta qualità durante l'installazione delle finestre."",
  ""target_text_en"": ""To ensure the waterproofness and longevity of the structure, it is essential to apply a high-quality joint sealant during the installation of windows."",
  ""target_text_fr"": ""Pour assurer l’imperméabilité et la durabilité de la structure, il est essentiel d’appliquer un scellant de jointure de qualité supérieure pendant l’installation des fenêtres."",
  ""target_text_es"": ""Para garantizar la impermeabilización y la durabilidad de la estructura, es fundamental aplicar un sellador de juntas de alta calidad durante la instalación de las ventanas.""
}
```"
"Per garantire l'impermeabilità e la durata nel tempo della struttura, è fondamentale applicare un sigillante per giunti di alta qualità durante l'installazione delle finestre.","Pour assurer l’imperméabilité et la durabilité de la structure, il est essentiel d’appliquer un scellant de jointure de qualité supérieure pendant l’installation des fenêtres.",ita_Latn,fra_Latn,glossary,ollama/aya-expanse:8b,json_v1,2026-05-02T08:29:06.174861+00:00,sigillante per giunti,sealing,an installation manual,"```json
{
  ""source_text"": ""Per garantire l'impermeabilità e la durata nel tempo della struttura, è fondamentale applicare un sigillante per giunti di alta qualità durante l'installazione delle finestre."",
  ""target_text_en"": ""To ensure the waterproofness and longevity of the structure, it is essential to apply a high-quality joint sealant during the installation of windows."",
  ""target_text_fr"": ""Pour assurer l’imperméabilité et la durabilité de la structure, il est essentiel d’appliquer un scellant de jointure de qualité supérieure pendant l’installation des fenêtres."",
  ""target_text_es"": ""Para garantizar la impermeabilización y la durabilidad de la estructura, es fundamental aplicar un sellador de juntas de alta calidad durante la instalación de las ventanas.""
}
```"
"Per garantire l'impermeabilità e la durata nel tempo della struttura, è fondamentale applicare un sigillante per giunti di alta qualità durante l'installazione delle finestre.","Para garantizar la impermeabilización y la durabilidad de la estructura, es fundamental aplicar un sellador de juntas de alta calidad durante la instalación de las ventanas.",ita_Latn,spa_Latn,glossary,ollama/aya-expanse:8b,json_v1,2026-05-02T08:29:06.174861+00:00,sigillante per giunti,sealing,an installation manual,"```json
{
  ""source_text"": ""Per garantire l'impermeabilità e la durata nel tempo della struttura, è fondamentale applicare un sigillante per giunti di alta qualità durante l'installazione delle finestre."",
  ""target_text_en"": ""To ensure the waterproofness and longevity of the structure, it is essential to apply a high-quality joint sealant during the installation of windows."",
  ""target_text_fr"": ""Pour assurer l’imperméabilité et la durabilité de la structure, il est essentiel d’appliquer un scellant de jointure de qualité supérieure pendant l’installation des fenêtres."",
  ""target_text_es"": ""Para garantizar la impermeabilización y la durabilidad de la estructura, es fundamental aplicar un sellador de juntas de alta calidad durante la instalación de las ventanas.""
}
```"
"Durante l'installazione, assicurati di posizionare correttamente la membrana al vapore tra i strati dell'isolamento per garantire un'efficace barriera contro la diffusione del calore e del rumore.","During installation, ensure proper placement of the vapor membrane between insulation layers to achieve an effective barrier against heat and sound transmission.",ita_Latn,eng_Latn,glossary,ollama/aya-expanse:8b,json_v1,2026-05-02T08:29:06.174861+00:00,membrana al vapore,insulation,an installation manual,"```json
{
  ""source_text"": ""Durante l'installazione, assicurati di posizionare correttamente la membrana al vapore tra i strati dell'isolamento per garantire un'efficace barriera contro la diffusione del calore e del rumore."",
  ""target_text_en"": ""During installation, ensure proper placement of the vapor membrane between insulation layers to achieve an effective barrier against heat and sound transmission."",
  ""target_text_fr"": ""Pendant l'installation, assurez-vous de placer correctement la membrane vapeur entre les couches d'isolation pour obtenir une barrière efficace contre la transmission de chaleur et de bruit."",
  ""target_text_es"": ""Durante la instalación, asegúrese de colocar correctamente la membrana al vapor entre las capas de aislamiento para lograr una barrera eficaz contra la transmisión de calor y sonido.""
}
```"
"Durante l'installazione, assicurati di posizionare correttamente la membrana al vapore tra i strati dell'isolamento per garantire un'efficace barriera contro la diffusione del calore e del rumore.","Pendant l'installation, assurez-vous de placer correctement la membrane vapeur entre les couches d'isolation pour obtenir une barrière efficace contre la transmission de chaleur et de bruit.",ita_Latn,fra_Latn,glossary,ollama/aya-expanse:8b,json_v1,2026-05-02T08:29:06.174861+00:00,membrana al vapore,insulation,an installation manual,"```json
{
  ""source_text"": ""Durante l'installazione, assicurati di posizionare correttamente la membrana al vapore tra i strati dell'isolamento per garantire un'efficace barriera contro la diffusione del calore e del rumore."",
  ""target_text_en"": ""During installation, ensure proper placement of the vapor membrane between insulation layers to achieve an effective barrier against heat and sound transmission."",
  ""target_text_fr"": ""Pendant l'installation, assurez-vous de placer correctement la membrane vapeur entre les couches d'isolation pour obtenir une barrière efficace contre la transmission de chaleur et de bruit."",
  ""target_text_es"": ""Durante la instalación, asegúrese de colocar correctamente la membrana al vapor entre las capas de aislamiento para lograr una barrera eficaz contra la transmisión de calor y sonido.""
}
```"
"Durante l'installazione, assicurati di posizionare correttamente la membrana al vapore tra i strati dell'isolamento per garantire un'efficace barriera contro la diffusione del calore e del rumore.","Durante la instalación, asegúrese de colocar correctamente la membrana al vapor entre las capas de aislamiento para lograr una barrera eficaz contra la transmisión de calor y sonido.",ita_Latn,spa_Latn,glossary,ollama/aya-expanse:8b,json_v1,2026-05-02T08:29:06.174861+00:00,membrana al vapore,insulation,an installation manual,"```json
{
  ""source_text"": ""Durante l'installazione, assicurati di posizionare correttamente la membrana al vapore tra i strati dell'isolamento per garantire un'efficace barriera contro la diffusione del calore e del rumore."",
  ""target_text_en"": ""During installation, ensure proper placement of the vapor membrane between insulation layers to achieve an effective barrier against heat and sound transmission."",
  ""target_text_fr"": ""Pendant l'installation, assurez-vous de placer correctement la membrane vapeur entre les couches d'isolation pour obtenir une barrière efficace contre la transmission de chaleur et de bruit."",
  ""target_text_es"": ""Durante la instalación, asegúrese de colocar correctamente la membrana al vapor entre las capas de aislamiento para lograr una barrera eficaz contra la transmisión de calor y sonido.""
}
```"
